date,product,category,region,units_sold,sales,cost,promo_flag
2022-12-19,Facewash,Health,West,9,206.26,127.1,0
2022-12-19,Lotion,Personal Care,North,6,170.9,114.3,0
2022-12-19,Shampoo,Personal Care,South,1,29.61,20.36,0
2022-12-19,Toothpaste,Personal Care,South,8,86.3,65.59,0
2022-12-19,Serum,Beauty,South,8,384.26,255.44,1
2022-12-19,Toothpaste,Personal Care,West,11,450.21,344.2,0
2022-12-19,Toothpaste,Health,West,3,136.76,76.38,0
2022-12-19,Conditioner,Health,West,6,265.96,199.74,0
2022-12-19,Soap,Beauty,North,9,428.18,328.17,0
2022-12-19,Serum,Health,East,5,223.05,144.84,1
2022-12-19,Lotion,Beauty,North,6,147.93,112.6,0
2022-12-19,Shampoo,Beauty,South,5,101.44,70.05,0
2022-12-19,Soap,Beauty,East,6,74.81,44.28,0
2022-12-19,Lotion,Beauty,South,11,532.22,298.17,1
2022-12-19,Conditioner,Beauty,East,1,36.75,25.51,1
2022-12-19,Facewash,Beauty,North,11,107.13,80.31,0
2022-12-19,Toothpaste,Beauty,West,14,197.73,122.51,0
2022-12-19,Conditioner,Beauty,South,13,121.84,71.86,0
2022-12-19,Shampoo,Health,South,3,113.42,63.97,0
2022-12-19,Soap,Personal Care,West,8,125.79,93.31,0
2022-12-19,Toothpaste,Personal Care,South,13,414.26,299.87,0
2022-12-19,Shampoo,Health,North,14,376.69,239.93,1
2022-12-19,Soap,Beauty,East,7,200.97,112.97,0
2022-12-19,Shampoo,Health,North,12,253.97,167.98,0
2022-12-19,Toothpaste,Personal Care,South,8,336.77,190.86,0
2022-12-19,Serum,Health,West,1,51.17,29.05,0
2022-12-20,Soap,Personal Care,North,2,20.45,11.75,0
2022-12-20,Conditioner,Health,West,2,60.84,46.87,0
2022-12-20,Serum,Health,West,2,56.36,40.92,0
2022-12-20,Toothpaste,Beauty,North,1,11.64,8.49,0
2022-12-20,Serum,Personal Care,North,9,357.12,271.55,0
2022-12-20,Lotion,Personal Care,South,4,92.04,65.43,0
2022-12-20,Lotion,Health,West,7,236.06,135.35,0
2022-12-20,Lotion,Beauty,South,1,31.56,18.22,0
2022-12-20,Serum,Health,East,8,269.97,177.72,1
2022-12-20,Shampoo,Health,West,9,335.4,211.36,0
2022-12-20,Lotion,Personal Care,South,10,282.39,187.29,0
2022-12-20,Soap,Health,South,14,229.83,171.81,0
2022-12-20,Toothpaste,Personal Care,North,8,120.92,96.74,0
2022-12-20,Toothpaste,Health,East,8,112.29,73.05,0
2022-12-20,Serum,Health,North,7,116.04,85.0,0
2022-12-20,Soap,Health,North,7,191.71,111.39,0
2022-12-20,Facewash,Beauty,East,10,118.05,80.02,1
2022-12-20,Serum,Personal Care,West,12,407.42,294.15,0
2022-12-20,Lotion,Health,East,3,151.19,111.33,0
2022-12-20,Soap,Personal Care,South,10,175.81,97.02,0
2022-12-20,Soap,Health,West,11,126.9,83.1,0
2022-12-20,Serum,Beauty,South,1,28.16,17.15,0
2022-12-20,Facewash,Beauty,East,4,107.55,79.33,0
2022-12-20,Facewash,Personal Care,North,4,101.88,61.49,0
2022-12-20,Conditioner,Health,East,7,52.3,40.67,1
2022-12-20,Facewash,Beauty,South,3,26.13,15.79,1
2022-12-20,Soap,Beauty,South,8,122.36,87.99,0
2022-12-20,Shampoo,Beauty,North,9,84.57,61.8,1
2022-12-20,Toothpaste,Health,North,13,188.34,120.21,0
2022-12-20,Serum,Beauty,North,3,95.64,55.95,0
2022-12-20,Conditioner,Beauty,East,11,159.14,110.26,0
2022-12-20,Serum,Health,South,5,159.68,105.86,0
2022-12-20,Toothpaste,Personal Care,East,5,85.33,60.12,0
2022-12-20,Soap,Beauty,East,7,116.26,82.05,1
2022-12-20,Shampoo,Personal Care,East,3,98.56,64.17,0
2022-12-20,Shampoo,Beauty,South,8,283.79,213.13,0
2022-12-20,Facewash,Personal Care,North,14,206.93,148.17,0
2022-12-20,Shampoo,Beauty,West,5,134.29,85.33,0
2022-12-20,Lotion,Personal Care,West,13,349.18,274.79,1
2022-12-20,Soap,Personal Care,West,5,67.36,46.29,0
2022-12-20,Facewash,Personal Care,South,11,302.22,239.84,0
2022-12-20,Toothpaste,Beauty,South,2,27.28,19.6,0
2022-12-20,Conditioner,Beauty,East,8,413.24,245.44,0
2022-12-20,Toothpaste,Beauty,North,2,27.59,17.17,0
2022-12-20,Soap,Beauty,South,12,272.44,157.7,0
2022-12-20,Conditioner,Personal Care,North,6,145.41,95.09,0
2022-12-20,Toothpaste,Beauty,East,5,252.4,164.54,1
2022-12-20,Conditioner,Personal Care,North,6,61.85,47.14,0
2022-12-20,Toothpaste,Health,East,7,290.18,170.14,1
2022-12-20,Soap,Beauty,West,1,15.49,11.48,0
2022-12-20,Facewash,Personal Care,South,14,537.91,403.53,0
2022-12-20,Shampoo,Personal Care,North,14,95.34,55.79,0
2022-12-20,Serum,Beauty,East,2,37.0,26.38,0
2022-12-20,Soap,Personal Care,North,1,17.15,12.62,0
2022-12-20,Shampoo,Health,South,6,55.9,36.78,0
2022-12-20,Soap,Beauty,North,13,476.21,299.31,0
2022-12-21,Serum,Beauty,South,2,27.78,18.34,0
2022-12-21,Soap,Personal Care,South,13,147.22,109.47,0
2022-12-21,Lotion,Beauty,North,9,387.62,234.78,0
2022-12-21,Lotion,Health,West,7,351.08,218.42,0
2022-12-21,Serum,Beauty,South,7,216.42,169.25,0
2022-12-21,Lotion,Health,West,1,32.79,21.05,1
2022-12-21,Shampoo,Health,North,9,361.99,228.87,1
2022-12-21,Serum,Health,North,12,296.59,170.36,0
2022-12-21,Serum,Personal Care,East,7,196.33,154.68,0
2022-12-21,Serum,Beauty,South,10,348.35,203.49,0
2022-12-21,Soap,Personal Care,West,5,140.67,112.43,0
2022-12-21,Shampoo,Personal Care,South,9,464.57,308.67,0
2022-12-21,Toothpaste,Beauty,South,4,106.13,84.19,0
2022-12-21,Shampoo,Health,East,5,46.94,33.63,0
2022-12-21,Toothpaste,Beauty,South,8,379.12,209.47,0
2022-12-21,Lotion,Personal Care,North,1,47.87,28.21,0
2022-12-21,Soap,Health,North,5,177.07,97.5,0
2022-12-21,Soap,Beauty,West,8,374.68,295.95,0
2022-12-21,Shampoo,Personal Care,South,10,402.44,308.43,0
2022-12-21,Lotion,Beauty,East,12,275.86,158.51,0
2022-12-21,Lotion,Health,South,1,48.92,31.38,0
2022-12-21,Lotion,Beauty,South,14,565.8,406.18,0
2022-12-21,Shampoo,Beauty,North,9,200.83,129.08,0
2022-12-21,Toothpaste,Personal Care,South,13,205.68,161.59,0
2022-12-21,Serum,Personal Care,South,11,329.16,253.4,1
2022-12-21,Facewash,Beauty,North,3,84.16,50.34,0
2022-12-21,Shampoo,Beauty,North,9,157.11,97.18,1
2022-12-21,Facewash,Health,North,7,113.52,78.54,0
2022-12-21,Facewash,Personal Care,East,7,103.87,78.1,0
2022-12-21,Facewash,Beauty,North,1,32.82,23.45,0
2022-12-21,Serum,Personal Care,South,8,281.06,222.75,0
2022-12-21,Serum,Health,East,8,242.28,155.59,0
2022-12-21,Toothpaste,Personal Care,West,7,321.62,249.35,0
2022-12-21,Facewash,Health,North,13,249.41,161.77,0
2022-12-21,Toothpaste,Beauty,West,3,87.59,66.66,1
2022-12-21,Soap,Health,East,9,194.37,137.51,1
2022-12-21,Soap,Beauty,North,6,229.48,130.93,0
2022-12-21,Conditioner,Beauty,West,6,157.87,120.01,0
2022-12-21,Toothpaste,Beauty,East,14,111.91,86.99,1
2022-12-21,Serum,Health,West,10,71.93,41.78,0
2022-12-22,Serum,Health,East,3,37.85,21.76,0
2022-12-22,Soap,Personal Care,West,1,8.85,6.08,0
2022-12-22,Conditioner,Personal Care,West,13,226.09,139.86,1
2022-12-22,Lotion,Personal Care,South,13,420.97,246.73,1
2022-12-22,Toothpaste,Beauty,West,7,274.88,173.53,0
2022-12-22,Shampoo,Personal Care,East,7,151.07,110.6,0
2022-12-22,Toothpaste,Beauty,East,13,550.35,371.94,0
2022-12-22,Serum,Health,East,14,718.09,541.38,1
2022-12-22,Toothpaste,Health,North,10,404.97,284.42,0
2022-12-22,Conditioner,Beauty,West,13,670.62,510.36,0
2022-12-22,Facewash,Health,South,11,161.87,99.96,0
2022-12-22,Shampoo,Health,South,4,137.05,95.53,0
2022-12-22,Shampoo,Health,South,7,226.33,155.86,1
2022-12-22,Facewash,Beauty,West,4,64.13,44.25,0
2022-12-22,Serum,Health,West,8,338.75,221.1,0
2022-12-22,Shampoo,Beauty,East,8,158.5,108.93,0
2022-12-22,Toothpaste,Beauty,East,9,460.07,337.46,0
2022-12-22,Shampoo,Personal Care,North,13,118.57,84.28,0
2022-12-22,Serum,Health,South,12,124.03,72.46,0
2022-12-22,Facewash,Beauty,East,1,29.27,20.56,0
2022-12-22,Lotion,Health,West,8,252.52,157.43,0
2022-12-22,Shampoo,Health,South,7,119.36,93.36,0
2022-12-22,Shampoo,Personal Care,East,14,422.59,233.55,0
2022-12-22,Facewash,Personal Care,East,13,125.82,96.71,0
2022-12-22,Soap,Personal Care,East,2,45.57,31.77,0
2022-12-22,Lotion,Personal Care,South,12,432.46,250.82,0
2022-12-22,Facewash,Beauty,South,13,590.38,442.36,0
2022-12-22,Lotion,Beauty,South,10,72.56,50.48,0
2022-12-22,Soap,Health,East,4,152.58,97.51,0
2022-12-22,Soap,Health,East,13,341.27,219.25,0
2022-12-22,Shampoo,Personal Care,East,1,44.86,34.48,0
2022-12-22,Lotion,Beauty,South,8,409.92,323.19,0
2022-12-22,Lotion,Beauty,North,1,35.81,27.63,0
2022-12-22,Soap,Personal Care,North,2,13.16,10.29,0
2022-12-22,Shampoo,Personal Care,West,2,73.42,42.84,0
2022-12-22,Shampoo,Health,North,8,349.09,276.88,0
2022-12-22,Serum,Beauty,North,8,177.86,121.32,1
2022-12-22,Shampoo,Personal Care,South,2,85.75,56.22,0
2022-12-22,Serum,Health,East,6,302.36,167.73,0
2022-12-22,Soap,Health,South,13,145.8,81.7,0
2022-12-22,Conditioner,Personal Care,East,13,231.43,173.8,0
2022-12-22,Toothpaste,Personal Care,West,9,312.34,197.2,0
2022-12-22,Lotion,Beauty,East,8,126.17,71.5,0
2022-12-22,Toothpaste,Health,South,12,448.31,326.11,0
2022-12-22,Conditioner,Personal Care,North,6,169.86,135.87,0
2022-12-22,Serum,Beauty,West,14,275.12,193.54,0
2022-12-22,Serum,Personal Care,South,10,450.58,290.39,0
2022-12-22,Toothpaste,Beauty,East,4,172.17,130.64,0
2022-12-22,Lotion,Personal Care,South,4,59.74,37.19,0
2022-12-22,Facewash,Personal Care,West,10,321.01,214.4,0
2022-12-22,Lotion,Beauty,South,5,210.15,129.59,0
2022-12-22,Shampoo,Beauty,North,14,220.69,166.56,0
2022-12-22,Shampoo,Health,South,4,30.24,19.85,0
2022-12-22,Toothpaste,Beauty,South,1,27.13,19.91,0
2022-12-22,Shampoo,Beauty,North,10,369.91,237.16,0
2022-12-22,Toothpaste,Beauty,East,3,59.16,36.24,0
2022-12-22,Serum,Personal Care,South,9,204.97,115.08,1
2022-12-22,Lotion,Health,East,14,504.65,289.15,0
2022-12-23,Soap,Health,West,2,82.53,58.22,0
2022-12-23,Soap,Beauty,West,6,80.58,46.59,0
2022-12-23,Toothpaste,Beauty,West,12,586.21,440.89,0
2022-12-23,Serum,Personal Care,East,7,270.08,181.27,0
2022-12-23,Serum,Personal Care,East,11,304.97,226.6,0
2022-12-23,Serum,Beauty,North,14,416.94,256.47,0
2022-12-23,Shampoo,Health,West,4,106.37,63.01,0
2022-12-23,Facewash,Personal Care,West,9,187.81,126.3,1
2022-12-23,Serum,Personal Care,South,2,41.01,22.98,0
2022-12-23,Facewash,Personal Care,North,7,172.61,107.92,0
2022-12-23,Toothpaste,Beauty,South,1,12.88,8.28,0
2022-12-23,Serum,Beauty,West,12,160.43,112.55,1
2022-12-23,Facewash,Personal Care,East,14,385.54,265.44,0
2022-12-23,Shampoo,Beauty,West,10,347.4,272.07,0
2022-12-23,Shampoo,Health,South,9,363.01,276.71,0
2022-12-23,Soap,Beauty,North,13,293.18,216.59,0
2022-12-23,Lotion,Personal Care,South,3,24.97,14.03,0
2022-12-23,Conditioner,Personal Care,West,9,137.39,91.08,0
2022-12-23,Facewash,Health,East,13,276.42,173.98,0
2022-12-23,Facewash,Personal Care,South,8,54.28,42.54,0
2022-12-23,Lotion,Personal Care,East,14,171.46,122.35,0
2022-12-23,Serum,Health,East,7,165.01,104.33,0
2022-12-23,Lotion,Beauty,East,5,191.38,123.3,0
2022-12-23,Facewash,Personal Care,South,2,54.25,43.27,0
2022-12-23,Facewash,Personal Care,West,1,9.71,7.42,0
2022-12-23,Facewash,Health,South,13,569.64,361.85,0
2022-12-23,Toothpaste,Personal Care,East,6,273.47,191.45,0
2022-12-23,Serum,Beauty,East,6,40.58,25.44,0
2022-12-23,Toothpaste,Health,North,2,74.29,52.23,0
2022-12-23,Toothpaste,Personal Care,South,3,36.22,23.82,0
2022-12-23,Shampoo,Beauty,South,3,127.8,100.27,1
2022-12-23,Conditioner,Health,East,10,502.91,391.93,0
2022-12-23,Shampoo,Beauty,North,6,295.27,167.32,0
2022-12-23,Serum,Health,North,3,97.4,55.92,0
2022-12-23,Serum,Health,North,13,287.45,222.38,0
2022-12-23,Shampoo,Health,East,3,48.71,28.71,0
2022-12-23,Conditioner,Beauty,West,10,69.71,47.28,1
2022-12-23,Facewash,Health,South,14,577.83,370.52,1
2022-12-23,Toothpaste,Health,East,6,136.34,95.36,0
2022-12-23,Conditioner,Beauty,South,3,110.39,62.83,1
2022-12-23,Conditioner,Health,West,13,546.86,422.43,0
2022-12-23,Conditioner,Personal Care,West,11,184.71,145.22,0
2022-12-23,Serum,Personal Care,East,12,607.92,357.84,0
2022-12-23,Serum,Beauty,East,1,34.67,26.51,0
2022-12-23,Serum,Health,South,1,7.28,5.48,0
2022-12-23,Serum,Health,West,13,113.96,85.98,1
2022-12-23,Shampoo,Beauty,East,1,33.62,22.6,1
2022-12-23,Soap,Beauty,West,11,491.82,297.96,0
2022-12-23,Toothpaste,Beauty,West,11,524.8,305.75,0
2022-12-24,Shampoo,Beauty,North,12,512.15,328.52,0
2022-12-24,Conditioner,Health,North,7,212.36,145.87,0
2022-12-24,Soap,Health,North,4,39.87,24.81,0
2022-12-24,Serum,Personal Care,North,3,21.2,14.08,1
2022-12-24,Facewash,Beauty,West,7,325.39,204.98,0
2022-12-24,Soap,Personal Care,South,5,100.53,68.63,0
2022-12-24,Serum,Personal Care,South,8,382.65,246.7,1
2022-12-24,Toothpaste,Personal Care,South,4,170.72,125.41,0
2022-12-24,Facewash,Personal Care,East,3,120.39,71.91,0
2022-12-24,Toothpaste,Personal Care,North,5,72.84,53.68,0
2022-12-24,Conditioner,Health,West,13,579.28,339.62,0
2022-12-24,Facewash,Beauty,South,10,509.31,289.41,1
2022-12-24,Conditioner,Personal Care,North,12,114.72,78.77,0
2022-12-24,Soap,Health,East,13,173.67,137.16,0
2022-12-24,Serum,Beauty,South,14,585.36,381.21,0
2022-12-24,Conditioner,Health,East,6,241.41,184.23,0
2022-12-24,Shampoo,Health,East,10,172.3,136.89,0
2022-12-24,Conditioner,Beauty,West,8,157.18,120.82,0
2022-12-24,Toothpaste,Health,North,7,345.21,249.07,0
2022-12-24,Lotion,Personal Care,South,7,65.34,38.55,1
2022-12-24,Serum,Health,East,1,18.89,10.67,0
2022-12-24,Facewash,Personal Care,West,9,152.66,101.05,0
2022-12-24,Facewash,Health,West,14,135.6,96.68,0
2022-12-24,Toothpaste,Beauty,North,13,515.67,321.6,1
2022-12-24,Shampoo,Personal Care,North,5,224.29,153.22,0
2022-12-24,Facewash,Personal Care,West,5,136.05,101.77,0
2022-12-24,Shampoo,Health,East,8,297.38,216.21,0
2022-12-24,Toothpaste,Personal Care,West,9,81.96,57.05,0
2022-12-24,Soap,Health,West,3,37.16,26.68,1
2022-12-24,Shampoo,Beauty,South,14,145.57,84.44,0
2022-12-24,Facewash,Health,East,8,267.03,188.93,0
2022-12-24,Toothpaste,Personal Care,East,7,197.15,110.25,0
2022-12-24,Toothpaste,Personal Care,East,2,43.59,25.33,0
2022-12-24,Lotion,Health,East,8,157.69,90.47,0
2022-12-24,Soap,Health,West,11,354.47,223.96,0
2022-12-24,Soap,Beauty,North,8,231.26,130.08,0
2022-12-24,Lotion,Health,East,8,272.7,200.74,0
2022-12-24,Facewash,Beauty,South,11,423.08,329.22,0
2022-12-24,Soap,Personal Care,West,2,100.88,79.74,0
2022-12-24,Shampoo,Personal Care,West,8,370.85,290.78,0
2022-12-24,Lotion,Beauty,East,12,440.87,293.84,0
2022-12-24,Toothpaste,Health,East,13,205.36,125.56,1
2022-12-24,Shampoo,Personal Care,North,14,550.05,399.14,0
2022-12-24,Soap,Beauty,West,3,141.58,80.37,1
2022-12-25,Toothpaste,Beauty,West,10,366.1,204.51,0
2022-12-25,Shampoo,Personal Care,North,12,245.72,180.84,0
2022-12-25,Conditioner,Personal Care,West,5,202.23,121.82,0
2022-12-25,Facewash,Personal Care,East,10,353.59,232.36,0
2022-12-25,Facewash,Beauty,North,11,401.74,299.01,0
2022-12-25,Soap,Beauty,South,9,117.43,87.13,0
2022-12-25,Facewash,Beauty,East,9,229.66,147.16,0
2022-12-25,Toothpaste,Health,North,11,110.02,73.73,0
2022-12-25,Conditioner,Beauty,South,9,314.47,181.7,0
2022-12-25,Toothpaste,Personal Care,South,13,199.75,119.32,0
2022-12-25,Shampoo,Beauty,East,5,235.36,180.34,0
2022-12-25,Lotion,Personal Care,South,5,40.56,29.64,0
2022-12-25,Facewash,Beauty,South,8,294.69,213.09,0
2022-12-25,Facewash,Health,East,9,460.3,311.19,1
2022-12-25,Conditioner,Health,East,11,298.84,191.66,0
2022-12-25,Conditioner,Beauty,East,3,36.5,24.89,0
2022-12-25,Serum,Health,West,4,53.92,37.03,0
2022-12-25,Facewash,Beauty,South,6,206.63,115.0,0
2022-12-25,Conditioner,Health,North,13,152.91,117.05,1
2022-12-25,Shampoo,Beauty,East,3,77.34,59.43,0
2022-12-25,Facewash,Health,North,1,24.04,18.9,0
2022-12-25,Soap,Health,South,10,456.78,333.71,1
2022-12-25,Soap,Beauty,East,10,213.49,148.61,1
2022-12-25,Toothpaste,Beauty,South,4,127.0,83.84,1
2022-12-25,Conditioner,Health,South,11,531.47,304.88,1
2022-12-25,Toothpaste,Personal Care,West,2,22.85,16.88,0
2022-12-25,Lotion,Health,North,7,328.43,242.98,0
2022-12-25,Conditioner,Beauty,West,11,269.74,150.92,0
2022-12-25,Shampoo,Health,East,2,62.37,36.93,0
2022-12-25,Serum,Personal Care,West,9,174.29,117.2,1
2022-12-25,Facewash,Personal Care,East,11,347.06,208.09,0
2022-12-26,Serum,Beauty,West,11,545.83,361.28,0
2022-12-26,Shampoo,Beauty,South,1,48.85,27.78,0
2022-12-26,Serum,Health,East,5,140.99,84.59,0
2022-12-26,Serum,Beauty,North,1,20.83,13.64,0
2022-12-26,Conditioner,Personal Care,North,10,343.1,236.54,0
2022-12-26,Facewash,Beauty,West,10,305.2,193.09,0
2022-12-26,Facewash,Beauty,South,10,306.96,209.11,0
2022-12-26,Conditioner,Personal Care,East,8,362.91,277.0,0
2022-12-26,Toothpaste,Beauty,West,4,36.3,24.79,0
2022-12-26,Lotion,Health,South,10,431.23,278.94,0
2022-12-26,Shampoo,Beauty,East,4,153.41,92.0,0
2022-12-26,Facewash,Beauty,South,7,214.66,133.88,0
2022-12-26,Lotion,Beauty,West,6,180.54,105.28,0
2022-12-26,Lotion,Health,East,9,84.72,48.12,1
2022-12-26,Shampoo,Personal Care,East,11,123.16,70.65,0
2022-12-26,Toothpaste,Health,North,13,513.71,367.8,0
2022-12-26,Conditioner,Personal Care,North,3,29.6,21.96,1
2022-12-26,Soap,Beauty,North,7,293.06,217.4,0
2022-12-26,Toothpaste,Health,North,5,60.39,35.59,0
2022-12-26,Soap,Health,West,13,545.27,337.31,1
2022-12-26,Serum,Personal Care,East,5,162.87,111.94,0
2022-12-26,Soap,Beauty,East,10,301.27,232.85,0
2022-12-26,Toothpaste,Beauty,South,13,238.21,165.7,0
2022-12-26,Shampoo,Beauty,South,14,295.06,174.56,0
2022-12-26,Lotion,Health,West,2,90.49,70.88,1
2022-12-26,Conditioner,Personal Care,West,2,73.15,47.46,0
2022-12-26,Soap,Personal Care,West,11,463.66,296.37,0
2022-12-26,Facewash,Health,South,3,153.4,95.9,0
2022-12-26,Soap,Beauty,South,10,216.82,140.51,0
2022-12-26,Conditioner,Beauty,North,10,492.5,300.8,0
2022-12-26,Facewash,Personal Care,North,7,92.63,70.9,0
2022-12-26,Toothpaste,Beauty,South,2,70.31,41.5,0
2022-12-26,Lotion,Personal Care,West,7,150.59,109.8,0
2022-12-26,Serum,Beauty,North,14,300.15,239.27,0
2022-12-26,Lotion,Health,West,11,566.82,401.31,0
2022-12-26,Lotion,Health,North,13,359.2,248.15,0
2022-12-26,Serum,Health,North,9,406.14,241.32,0
2022-12-26,Serum,Personal Care,East,8,161.82,106.94,1
2022-12-26,Shampoo,Personal Care,West,12,598.04,417.96,1
2022-12-26,Soap,Personal Care,South,8,332.25,217.48,0
2022-12-26,Soap,Beauty,West,5,256.18,202.2,0
2022-12-26,Facewash,Beauty,North,1,32.33,20.45,0
2022-12-27,Facewash,Health,East,9,230.15,176.2,0
2022-12-27,Serum,Personal Care,South,11,506.05,373.18,0
2022-12-27,Serum,Beauty,South,13,242.6,176.29,0
2022-12-27,Soap,Health,North,14,380.14,266.36,0
2022-12-27,Toothpaste,Personal Care,West,6,127.39,73.31,0
2022-12-27,Conditioner,Health,South,8,266.99,148.53,0
2022-12-27,Facewash,Personal Care,South,5,146.05,94.4,0
2022-12-27,Soap,Beauty,North,13,133.69,76.87,0
2022-12-27,Facewash,Beauty,North,7,139.34,100.05,0
2022-12-27,Toothpaste,Personal Care,South,14,137.02,109.35,1
2022-12-27,Facewash,Beauty,West,2,103.79,69.56,0
2022-12-27,Serum,Personal Care,South,5,150.63,112.16,0
2022-12-27,Facewash,Beauty,East,14,117.0,92.0,1
2022-12-27,Toothpaste,Personal Care,West,14,166.26,102.93,0
2022-12-27,Soap,Beauty,West,12,406.35,307.68,0
2022-12-27,Lotion,Beauty,North,7,328.54,188.7,0
2022-12-27,Serum,Health,East,1,46.41,33.4,0
2022-12-27,Soap,Beauty,West,5,76.31,59.51,0
2022-12-27,Lotion,Beauty,South,9,411.39,238.61,0
2022-12-27,Facewash,Health,East,6,156.83,110.79,0
2022-12-27,Facewash,Personal Care,East,12,114.95,79.5,0
2022-12-27,Toothpaste,Beauty,West,9,240.42,188.37,0
2022-12-27,Toothpaste,Personal Care,North,2,73.23,46.14,1
2022-12-27,Toothpaste,Health,West,3,28.61,18.08,0
2022-12-27,Facewash,Personal Care,North,1,16.24,12.82,0
2022-12-27,Conditioner,Personal Care,North,1,46.44,33.05,0
2022-12-27,Conditioner,Personal Care,South,2,73.25,54.59,0
2022-12-27,Toothpaste,Beauty,South,1,43.97,24.9,0
2022-12-27,Serum,Beauty,North,12,366.85,266.91,0
2022-12-27,Soap,Personal Care,West,10,415.53,319.49,1
2022-12-27,Conditioner,Health,South,1,20.88,13.2,0
2022-12-27,Serum,Health,South,7,275.21,213.21,0
2022-12-27,Shampoo,Personal Care,East,3,64.42,43.42,0
2022-12-27,Soap,Health,West,2,70.35,40.02,0
2022-12-27,Shampoo,Personal Care,South,9,95.71,57.09,1
2022-12-27,Serum,Personal Care,East,10,142.08,107.86,1
2022-12-27,Soap,Beauty,South,4,85.72,65.27,0
2022-12-27,Soap,Health,East,10,390.1,309.06,1
2022-12-27,Shampoo,Beauty,North,12,345.76,272.51,0
2022-12-27,Serum,Personal Care,West,7,318.52,222.55,1
2022-12-27,Shampoo,Personal Care,North,9,388.8,246.86,0
2022-12-27,Shampoo,Health,East,9,169.28,117.41,0
2022-12-27,Lotion,Beauty,North,4,142.5,89.85,1
2022-12-28,Shampoo,Personal Care,East,4,119.91,85.16,0
2022-12-28,Shampoo,Health,South,8,172.15,117.92,1
2022-12-28,Facewash,Personal Care,South,12,548.15,330.08,0
2022-12-28,Soap,Personal Care,South,2,31.19,23.83,0
2022-12-28,Conditioner,Personal Care,North,2,58.02,36.46,0
2022-12-28,Conditioner,Personal Care,West,2,73.11,56.38,0
2022-12-28,Shampoo,Personal Care,East,1,19.29,14.07,0
2022-12-28,Conditioner,Beauty,North,8,225.99,153.8,0
2022-12-28,Facewash,Beauty,West,7,143.91,112.79,0
2022-12-28,Serum,Beauty,East,8,335.39,266.93,0
2022-12-28,Toothpaste,Health,East,7,204.76,153.88,0
2022-12-28,Soap,Beauty,North,8,288.84,183.62,0
2022-12-28,Conditioner,Health,South,14,588.54,324.95,1
2022-12-28,Soap,Beauty,South,11,555.87,433.87,0
2022-12-28,Soap,Personal Care,East,3,100.05,66.61,0
2022-12-28,Soap,Beauty,East,9,108.6,78.67,0
2022-12-28,Soap,Beauty,West,14,287.08,173.47,0
2022-12-28,Facewash,Health,West,5,126.8,94.23,0
2022-12-28,Toothpaste,Beauty,East,7,170.04,114.17,0
2022-12-28,Shampoo,Personal Care,North,13,667.34,431.33,0
2022-12-28,Serum,Health,West,1,51.0,34.81,1
2022-12-28,Shampoo,Personal Care,East,10,177.47,139.7,0
2022-12-28,Soap,Beauty,West,4,59.23,46.06,0
2022-12-28,Serum,Personal Care,South,7,334.31,210.45,1
2022-12-28,Serum,Health,West,14,290.41,160.72,0
2022-12-28,Shampoo,Health,South,1,50.98,38.94,0
2022-12-28,Shampoo,Health,South,8,232.9,182.4,0
2022-12-28,Toothpaste,Beauty,East,1,36.3,25.88,1
2022-12-28,Conditioner,Health,West,3,67.14,53.14,0
2022-12-28,Lotion,Health,South,9,248.71,196.18,1
2022-12-28,Lotion,Beauty,West,1,44.84,33.48,0
2022-12-28,Toothpaste,Health,East,3,73.06,48.96,0
2022-12-28,Soap,Health,North,12,612.49,427.19,0
2022-12-28,Facewash,Beauty,East,11,302.69,187.32,0
2022-12-29,Conditioner,Personal Care,North,4,102.92,66.7,1
2022-12-29,Lotion,Beauty,East,4,89.38,58.91,0
